LATITUDE,LONGITUDE,source,in_odis,description
-4.9699,-36.9031,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Areia
-4.9603,-36.91,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Areia
-4.9764,-36.8965,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Areia
-5.3985,-36.889,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-9.7689,-36.184,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Origem Alagoas
-25.5175,-43.4338,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: TotalEnergies EP
-5.2661,-36.5722,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-2.7448,-58.1842,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Eneva
-4.9713,-36.905,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Areia
-24.5993,-42.5466,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.5059,-38.304,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-19.0064,-39.8712,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.4777,-37.1049,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Potiguar E&P S.A.
-4.9718,-36.901,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Areia
-5.225,-36.4885,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1204,-37.1647,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-10.6156,-37.091,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1659,-37.2473,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.4047,-39.9514,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.541,-40.2879,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-0.8531,-51.2337,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: None
-5.2214,-36.4849,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.2366,-36.5133,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-0.6515,-51.6246,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: None
-10.623,-37.0768,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0821,-37.1238,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1012,-37.1608,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-19.3261,-39.7897,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0977,-37.162,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.6379,-40.0798,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.6434,-40.5843,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-11.1959,-37.0985,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.6009,-42.5863,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: None
-11.949,-38.4337,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Origem
-19.1624,-39.872,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-19.2789,-39.7801,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-21.6443,-39.5417,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.1658,-38.1823,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.1317,-40.0019,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.1299,-38.1705,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-21.9816,-39.7086,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-21.9462,-39.4797,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-23.0471,-40.6778,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
0.9019,-46.1465,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: None
-21.8326,-39.6705,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.6617,-40.4095,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Shell Brasil
-4.6844,-36.825,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.3373,-38.1862,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-22.7639,-40.7947,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-12.1338,-38.1724,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.5201,-37.4796,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Potiguar E&P S.A.
-22.7719,-40.8023,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-12.3415,-38.1844,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-5.4388,-37.245,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Potiguar E&P S.A.
-11.844,-37.8308,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.7908,-40.7017,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-12.6085,-38.6356,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-19.1953,-39.7274,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-12.4133,-38.5052,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-4.7183,-36.8358,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-18.8499,-39.8087,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Vipetro
-12.1345,-38.1754,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-19.3377,-39.7875,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.1474,-38.1966,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1316,-37.2105,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0892,-37.1927,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-21.1375,-40.0732,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.4105,-38.5122,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-12.4007,-38.3512,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Rio Ventura S.A
-12.414,-38.5131,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-12.4839,-38.325,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-5.1399,-36.5656,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Macau
-19.2833,-39.781,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.6904,-38.5801,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-12.4043,-38.375,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Rio Ventura S.A
-5.3722,-36.8409,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1614,-37.3094,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-11.949,-38.4479,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Origem
-12.3505,-38.193,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-19.2401,-39.8504,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-19.009,-39.8669,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1229,-37.185,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.4712,-65.9832,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.4567,-38.4913,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.3289,-38.1853,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-18.8718,-39.8836,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-18.8193,-39.8797,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-12.6939,-38.4694,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-9.5905,-35.8889,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Origem Alagoas
-12.0572,-38.0212,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.1282,-38.1798,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0547,-37.0998,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.1477,-38.2101,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1179,-37.1927,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.3849,-38.3582,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Rio Ventura S.A
-12.3394,-38.4839,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-12.1632,-38.2063,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.7981,-40.7627,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-12.6676,-38.4675,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-5.3841,-36.8715,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.3368,-38.1878,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-11.9306,-38.0755,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.3106,-38.151,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-12.6082,-38.6466,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-22.7979,-40.7625,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-12.4641,-38.4827,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.6707,-38.5674,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-12.4187,-38.478,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-18.7679,-39.7911,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-12.7732,-38.4306,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-22.7981,-40.7627,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-12.0669,-37.9995,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-19.0054,-39.8742,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.7036,-38.6865,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-22.798,-40.7627,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-5.3125,-36.6902,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.7979,-40.7625,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-5.392,-36.892,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.301,-38.149,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-5.4694,-37.5073,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Imetame
-5.3837,-36.8627,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-10.6718,-37.1658,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.2055,-36.4368,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3963,-36.943,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.7028,-38.6785,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-10.6828,-37.1965,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.4017,-38.378,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Rio Ventura S.A
-5.3859,-36.8733,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.7377,-37.5972,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3183,-36.7154,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3184,-36.7679,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-10.717,-37.1605,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.1644,-38.1845,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.392,-36.9001,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.698,-38.6833,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-18.5383,-39.76,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-5.2076,-36.4429,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1563,-37.304,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-10.6371,-36.9161,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3961,-36.8988,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.6915,-38.6771,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-23.5161,-41.0613,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0682,-37.1704,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.375,-36.8019,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-10.7408,-37.0709,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.2631,-38.2067,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SHB
-5.0722,-37.1638,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-10.596,-37.0901,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-10.6553,-36.9615,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-10.6459,-36.9843,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.6401,-38.6702,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-5.3965,-36.8948,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.7085,-38.6873,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-10.596,-37.0901,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3958,-36.9053,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-19.2317,-39.8475,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-10.6021,-37.0885,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-10.5916,-37.0735,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-19.1916,-39.8725,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-24.4185,-43.7693,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Eni Oil
-4.9817,-36.9161,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Areia
-4.98,-36.9101,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Areia
-24.6449,-42.4532,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-10.5897,-37.0876,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-21.205,-39.8771,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Shell Brasil
-4.9696,-36.9104,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Areia
-4.9766,-36.9228,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Areia
-22.1205,-39.7265,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.9795,-36.9206,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Areia
-10.6025,-37.0746,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-10.6431,-36.9651,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-11.8519,-37.8296,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.1191,-38.1701,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.9726,-36.9168,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Areia
-4.9735,-36.9244,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Areia
-18.7778,-39.7896,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-12.6429,-38.4704,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-12.1402,-38.1519,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.489,-38.4818,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-18.9968,-39.877,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-19.1679,-39.7362,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-12.1534,-38.2062,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.9807,-36.9288,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Areia
-5.3997,-36.9547,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.6538,-39.9761,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.4024,-36.9566,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.1666,-37.1601,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.2349,-36.5152,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.9726,-36.9298,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Areia
-4.9756,-36.9277,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Areia
-5.3264,-36.7399,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.9776,-36.9307,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Areia
-4.949,-36.9981,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Areia
-22.0714,-39.8483,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-22.8209,-40.7235,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-22.669,-40.6282,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-22.8263,-40.7848,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Trident Energy
-25.6243,-43.9055,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Equinor Brasil
-5.3661,-36.8198,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-23.3109,-41.2372,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Equinor Brasil
-5.3895,-36.8795,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3582,-36.7872,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-3.8887,-37.2015,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.321,-36.7399,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-23.2571,-41.2858,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Equinor Brasil
-5.3823,-36.8596,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-10.5996,-37.0804,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.5085,-38.2695,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Imetame
-15.2937,-38.8684,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: None
-5.3658,-36.822,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
